filename,width,height,class,xmin,ymin,xmax,ymax
20_DJI_0010 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,905,75,1025,289
20_DJI_0010 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,795,88,874,263
20_DJI_0010 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,754,79,806,261
1425.jpg,1920,1080,Ceramic/Porcelain Insulator,678,253,1261,555
1252.jpg,1920,1080,Ceramic/Porcelain Insulator,651,168,741,231
1252.jpg,1920,1080,Polymer Arrester,887,228,949,324
1160.jpg,1920,1080,Polymer Arrester,1009,223,1295,499
1339.jpg,1920,1080,Ceramic/Porcelain Insulator,662,161,1829,797
1339.jpg,1920,1080,Dead-end Polymer Insulator,1,337,1126,807
315.jpg,1920,1080,Ceramic/Porcelain Insulator,123,356,283,604
315.jpg,1920,1080,Ceramic/Porcelain Insulator,519,335,689,592
315.jpg,1920,1080,Ceramic/Porcelain Insulator,1213,392,1327,572
315.jpg,1920,1080,Polymer Arrester,358,532,471,732
315.jpg,1920,1080,Polymer Arrester,595,524,698,715
315.jpg,1920,1080,Polymer Arrester,1325,517,1406,660
350.jpg,1920,1080,Ceramic/Porcelain Insulator,1002,1,1060,53
350.jpg,1920,1080,Polymer Arrester,913,48,998,117
350.jpg,1920,1080,Polymer Arrester,441,1,539,57
350.jpg,1920,1080,Polymer Arrester,573,1,669,75
184.jpg,1920,1080,Polymer Arrester,1022,165,1271,480
184.jpg,1920,1080,Ceramic/Porcelain Insulator,1415,1,1655,232
1381.jpg,1920,1080,Ceramic/Porcelain Insulator,803,473,1231,748
1381.jpg,1920,1080,Ceramic/Porcelain Insulator,1318,552,1713,801
1381.jpg,1920,1080,Ceramic/Porcelain Insulator,1425,1,1826,189
1381.jpg,1920,1080,Ceramic/Porcelain Insulator,1421,939,1831,1080
1353.jpg,1920,1080,Ceramic/Porcelain Insulator,985,245,1102,347
1353.jpg,1920,1080,Ceramic/Porcelain Insulator,986,635,1105,744
1353.jpg,1920,1080,Ceramic/Porcelain Insulator,993,1004,1124,1080
1353.jpg,1920,1080,Polymer Arrester,811,945,949,1080
1353.jpg,1920,1080,Polymer Arrester,1314,884,1458,1053
1353.jpg,1920,1080,Polymer Arrester,1371,260,1479,441
230.jpg,1920,1080,Ceramic/Porcelain Insulator,601,335,705,469
230.jpg,1920,1080,Ceramic/Porcelain Insulator,903,99,975,207
230.jpg,1920,1080,Ceramic/Porcelain Insulator,990,45,1059,148
230.jpg,1920,1080,Polymer Arrester,743,417,799,517
230.jpg,1920,1080,Polymer Arrester,1050,148,1091,215
642.jpg,1920,1080,Ceramic/Porcelain Insulator,789,191,1145,820
227.jpg,1920,1080,Polymer Arrester,645,1,1270,880
1369.jpg,1920,1080,Ceramic/Porcelain Insulator,999,208,1920,858
284.jpg,1920,1080,Ceramic/Porcelain Insulator,973,364,1018,437
284.jpg,1920,1080,Ceramic/Porcelain Insulator,869,477,941,524
284.jpg,1920,1080,Ceramic/Porcelain Insulator,1011,495,1081,541
284.jpg,1920,1080,Polymer Arrester,913,529,953,581
171.jpg,1920,1080,Dead-end Ceramic Insulator,726,724,1429,1080
171.jpg,1920,1080,Polymer Arrester,1370,908,1618,1080
1483.jpg,1920,1080,Ceramic/Porcelain Insulator,413,1,1657,561
1403.jpg,1920,1080,Ceramic/Porcelain Insulator,549,99,1473,668
1458_DJI_0597 (2).jpg,1920,1080,Line Tension Switch,67,41,647,565
1458_DJI_0597 (2).jpg,1920,1080,Polymer Insulator,1,372,901,1071
1458_DJI_0597 (2).jpg,1920,1080,Line Tension Switch,1626,11,1920,424
1458_DJI_0597 (2).jpg,1920,1080,Dead-end Polymer Insulator,945,113,1853,371
1458_DJI_0597 (2).jpg,1920,1080,Polymer Insulator,701,239,1007,1080
16.jpg,1920,1080,Dead-end Ceramic Insulator,982,437,1315,984
16.jpg,1920,1080,Polymer Arrester,510,315,743,568
1500_DJI_0628 (2).jpg,1920,1080,Ceramic/Porcelain Arrester,1089,236,1251,631
1500_DJI_0628 (2).jpg,1920,1080,Dead-end Ceramic Insulator,1402,65,1920,239
1377.jpg,1920,1080,Ceramic/Porcelain Insulator,885,291,1037,375
1377.jpg,1920,1080,Ceramic/Porcelain Insulator,1070,447,1210,537
1377.jpg,1920,1080,Ceramic/Porcelain Insulator,878,612,1018,707
1377.jpg,1920,1080,Ceramic/Porcelain Insulator,1045,645,1174,727
1377.jpg,1920,1080,Ceramic/Porcelain Insulator,1075,760,1213,848
1377.jpg,1920,1080,Ceramic/Porcelain Insulator,894,936,1038,1027
1423.jpg,1920,1080,Ceramic/Porcelain Insulator,902,60,967,108
1423.jpg,1920,1080,Ceramic/Porcelain Insulator,909,167,965,212
1423.jpg,1920,1080,Ceramic/Porcelain Insulator,911,267,965,305
475.jpg,1920,1080,Polymer Arrester,1087,61,1830,847
1466_DJI_0601 (2).jpg,1920,1080,Dead-end Polymer Insulator,289,371,475,448
1466_DJI_0601 (2).jpg,1920,1080,Dead-end Polymer Insulator,699,328,939,400
1466_DJI_0601 (2).jpg,1920,1080,Dead-end Polymer Insulator,1366,308,1626,393
1466_DJI_0601 (2).jpg,1920,1080,Dead-end Polymer Insulator,971,368,1111,435
1466_DJI_0601 (2).jpg,1920,1080,Dead-end Polymer Insulator,1111,284,1319,363
1466_DJI_0601 (2).jpg,1920,1080,Line Tension Switch,461,303,617,457
1466_DJI_0601 (2).jpg,1920,1080,Line Tension Switch,865,273,1038,424
1466_DJI_0601 (2).jpg,1920,1080,Line Tension Switch,1094,341,1286,429
1466_DJI_0601 (2).jpg,1920,1080,Polymer Insulator,401,401,677,591
1466_DJI_0601 (2).jpg,1920,1080,Polymer Insulator,621,352,730,604
1466_DJI_0601 (2).jpg,1920,1080,Polymer Insulator,1058,312,1157,619
1466_DJI_0601 (2).jpg,1920,1080,Polymer Insulator,1301,320,1391,637
466_DJI_0233 (2).jpg,1920,1080,Dead-end Polymer Insulator,1374,481,1768,1080
466_DJI_0233 (2).jpg,1920,1080,Polymer Arrester,1063,371,1406,1080
466_DJI_0233 (2).jpg,1920,1080,Polymer Insulator,1,1,282,477
466_DJI_0233 (2).jpg,1920,1080,Polymer Insulator,1315,1,1670,407
1201.jpg,1920,1080,Ceramic/Porcelain Insulator,305,275,939,599
1201.jpg,1920,1080,Dead-end Ceramic Insulator,1,863,883,1079
8.jpg,1920,1080,Ceramic/Porcelain Insulator,693,292,1018,612
8.jpg,1920,1080,Ceramic/Porcelain Insulator,754,1,1099,139
1111.jpg,1920,1080,Ceramic/Porcelain Insulator,295,339,1237,847
1111.jpg,1920,1080,Polymer Arrester,1233,740,1537,1080
508.jpg,1920,1080,Dead-end Polymer Insulator,1,283,823,623
508.jpg,1920,1080,Dead-end Polymer Insulator,615,697,1617,1080
508.jpg,1920,1080,Dead-end Polymer Insulator,1273,145,1910,300
508.jpg,1920,1080,Ceramic/Porcelain Insulator,987,1,1240,255
740_DJI_0602.jpg,1920,1080,Vertical Disconnect Switch,598,240,701,296
740_DJI_0602.jpg,1920,1080,Vertical Disconnect Switch,601,333,699,392
740_DJI_0602.jpg,1920,1080,Vertical Disconnect Switch,605,430,704,486
740_DJI_0602.jpg,1920,1080,Dead-end Polymer Insulator,535,220,612,246
740_DJI_0602.jpg,1920,1080,Dead-end Polymer Insulator,686,218,800,242
740_DJI_0602.jpg,1920,1080,Dead-end Polymer Insulator,539,316,625,341
740_DJI_0602.jpg,1920,1080,Dead-end Polymer Insulator,693,312,798,342
740_DJI_0602.jpg,1920,1080,Dead-end Polymer Insulator,702,409,802,438
740_DJI_0602.jpg,1920,1080,Dead-end Polymer Insulator,528,405,625,436
1437.jpg,1920,1080,Ceramic/Porcelain Insulator,773,61,927,167
1437.jpg,1920,1080,Ceramic/Porcelain Insulator,773,380,925,475
1437.jpg,1920,1080,Ceramic/Porcelain Insulator,774,677,919,760
1063.jpg,1920,1080,Ceramic/Porcelain Insulator,1215,147,1679,405
1063.jpg,1920,1080,Dead-end Polymer Insulator,1237,481,1920,674
290_DJI_0145 (2).jpg,1920,1080,Polymer Arrester,221,256,587,629
290_DJI_0145 (2).jpg,1920,1080,Polymer Arrester,587,385,905,748
290_DJI_0145 (2).jpg,1920,1080,Polymer Arrester,1097,412,1403,788
488.jpg,1920,1080,Ceramic/Porcelain Insulator,633,385,719,535
488.jpg,1920,1080,Ceramic/Porcelain Insulator,858,396,931,532
488.jpg,1920,1080,Ceramic/Porcelain Insulator,1210,452,1274,547
488.jpg,1920,1080,Polymer Arrester,739,516,819,608
488.jpg,1920,1080,Polymer Arrester,895,531,982,604
488.jpg,1920,1080,Polymer Arrester,1257,537,1322,613
428.jpg,1920,1080,Under-mounted Switch,511,664,754,819
428.jpg,1920,1080,Under-mounted Switch,669,623,851,771
428.jpg,1920,1080,Under-mounted Switch,847,513,1001,628
428.jpg,1920,1080,Dead-end Polymer Insulator,222,641,457,687
428.jpg,1920,1080,Dead-end Polymer Insulator,627,665,942,752
428.jpg,1920,1080,Dead-end Polymer Insulator,853,540,1087,603
428.jpg,1920,1080,Dead-end Polymer Insulator,997,471,1190,523
428.jpg,1920,1080,Dead-end Polymer Insulator,527,527,693,567
428.jpg,1920,1080,Dead-end Polymer Insulator,710,465,865,501
737_DJI_0599.jpg,1920,1080,Ceramic/Porcelain Arrester,643,592,826,1019
737_DJI_0599.jpg,1920,1080,Ceramic/Porcelain Arrester,819,608,998,1037
1355.jpg,1920,1080,Ceramic/Porcelain Insulator,983,244,1102,345
1355.jpg,1920,1080,Ceramic/Porcelain Insulator,979,639,1110,743
1355.jpg,1920,1080,Ceramic/Porcelain Insulator,986,1005,1119,1080
1355.jpg,1920,1080,Polymer Arrester,1322,885,1455,1051
1355.jpg,1920,1080,Polymer Arrester,1377,253,1478,441
1355.jpg,1920,1080,Polymer Arrester,807,941,951,1080
1498_DJI_0627 (2).jpg,1920,1080,Ceramic/Porcelain Arrester,961,221,1150,628
1498_DJI_0627 (2).jpg,1920,1080,Dead-end Ceramic Insulator,1302,57,1920,261
120_DJI_0060 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,1605,1,1920,392
1220.jpg,1920,1080,Ceramic/Porcelain Insulator,413,1,965,965
736_DJI_0598.jpg,1920,1080,Dead-end Ceramic Insulator,829,171,929,229
736_DJI_0598.jpg,1920,1080,Dead-end Polymer Insulator,878,184,982,231
736_DJI_0598.jpg,1920,1080,Dead-end Ceramic Insulator,1017,215,1135,287
736_DJI_0598.jpg,1920,1080,Ceramic/Porcelain Arrester,915,559,962,635
736_DJI_0598.jpg,1920,1080,Ceramic/Porcelain Arrester,983,581,1031,657
400.jpg,1920,1080,Ceramic/Porcelain Insulator,930,1,1069,113
400.jpg,1920,1080,Ceramic/Porcelain Insulator,1215,173,1423,548
400.jpg,1920,1080,Ceramic/Porcelain Insulator,1498,436,1782,891
400.jpg,1920,1080,Polymer Arrester,1010,589,1282,792
400.jpg,1920,1080,Polymer Arrester,1157,756,1415,1057
400.jpg,1920,1080,Polymer Arrester,779,97,958,288
114.jpg,1920,1080,Ceramic/Porcelain Insulator,771,469,826,561
114.jpg,1920,1080,Ceramic/Porcelain Insulator,939,561,998,669
114.jpg,1920,1080,Ceramic/Porcelain Insulator,1037,615,1103,732
114.jpg,1920,1080,Polymer Arrester,733,550,772,603
114.jpg,1920,1080,Polymer Arrester,886,658,940,727
114.jpg,1920,1080,Polymer Arrester,928,691,985,766
102.jpg,1920,1080,Mushroom Insulator,1239,1,1333,81
102.jpg,1920,1080,Ceramic/Porcelain Arrester,1379,51,1445,223
102.jpg,1920,1080,Ceramic/Porcelain Arrester,1442,79,1501,244
1490_DJI_0623 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,945,155,991,201
1490_DJI_0623 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,934,251,994,299
1490_DJI_0623 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,1002,292,1053,336
1490_DJI_0623 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,935,353,991,396
1490_DJI_0623 (2).jpg,1920,1080,Dead-end Ceramic Insulator,1003,460,1130,504
1490_DJI_0623 (2).jpg,1920,1080,Ceramic/Porcelain Arrester,946,483,990,559
1409.jpg,1920,1080,Ceramic/Porcelain Insulator,378,235,1350,836
124.jpg,1920,1080,Ceramic/Porcelain Insulator,647,211,1043,931
124.jpg,1920,1080,Polymer Arrester,1041,540,1332,991
1096.jpg,1920,1080,Ceramic/Porcelain Insulator,402,333,957,701
1096.jpg,1920,1080,Dead-end Polymer Insulator,1,791,905,1078
1096.jpg,1920,1080,Polymer Arrester,1218,604,1615,1080
617_DJI_0501.jpg,1920,1080,Dead-end Polymer Insulator,951,109,1054,167
617_DJI_0501.jpg,1920,1080,Dead-end Polymer Insulator,1227,185,1323,245
617_DJI_0501.jpg,1920,1080,Dead-end Polymer Insulator,733,201,833,256
617_DJI_0501.jpg,1920,1080,Dead-end Polymer Insulator,666,251,746,296
617_DJI_0501.jpg,1920,1080,Dead-end Polymer Insulator,997,273,1091,316
617_DJI_0501.jpg,1920,1080,Line Tension Switch,1039,115,1149,209
617_DJI_0501.jpg,1920,1080,Line Tension Switch,825,208,918,288
617_DJI_0501.jpg,1920,1080,Line Tension Switch,739,247,843,329
617_DJI_0501.jpg,1920,1080,Polymer Insulator,860,292,906,392
617_DJI_0501.jpg,1920,1080,Polymer Insulator,946,257,995,373
617_DJI_0501.jpg,1920,1080,Polymer Insulator,1174,167,1226,295
150.jpg,1920,1080,Compression/Crimped Splice,299,129,526,348
150.jpg,1920,1080,Compression/Crimped Splice,966,283,1115,545
150.jpg,1920,1080,Compression/Crimped Splice,1571,524,1715,807
1432_DJI_0584 (2).jpg,1920,1080,Vertical Disconnect Switch,695,616,1111,913
1432_DJI_0584 (2).jpg,1920,1080,Dead-end Polymer Insulator,429,328,582,377
1432_DJI_0584 (2).jpg,1920,1080,Dead-end Polymer Insulator,787,316,978,357
1432_DJI_0584 (2).jpg,1920,1080,Dead-end Polymer Insulator,871,292,1057,340
1432_DJI_0584 (2).jpg,1920,1080,Line Tension Switch,581,320,773,361
1432_DJI_0584 (2).jpg,1920,1080,Line Tension Switch,685,300,793,339
1432_DJI_0584 (2).jpg,1920,1080,Polymer Insulator,691,355,801,455
1432_DJI_0584 (2).jpg,1920,1080,Polymer Insulator,853,325,895,460
1432_DJI_0584 (2).jpg,1920,1080,Polymer Insulator,906,328,946,459
805.jpg,1920,1080,Dead-end Ceramic Insulator,531,308,1069,457
805.jpg,1920,1080,Dead-end Ceramic Insulator,962,12,1118,275
805.jpg,1920,1080,Dead-end Ceramic Insulator,1083,400,1234,880
294.jpg,1920,1080,Polymer Arrester,130,547,601,972
294.jpg,1920,1080,Polymer Arrester,626,731,1019,1080
294.jpg,1920,1080,Polymer Arrester,1263,873,1529,1080
1049.jpg,1920,1080,Jiffy Splice,201,168,565,264
1057.jpg,1920,1080,Jiffy Splice,1,25,330,140
444.jpg,1920,1080,Dead-end Polymer Insulator,1,248,590,1080
444.jpg,1920,1080,Polymer Arrester,563,411,894,1001
444.jpg,1920,1080,Under-mounted Switch,899,479,1558,1080
169.jpg,1920,1080,Polymer Arrester,586,387,745,584
169.jpg,1920,1080,Polymer Arrester,1089,441,1241,659
169.jpg,1920,1080,Dead-end Ceramic Insulator,226,327,463,661
169.jpg,1920,1080,Dead-end Ceramic Insulator,1322,444,1531,837
418_DJI_0209 (2).jpg,1920,1080,Compression/Crimped Splice,234,353,1395,576
132_DJI_0066 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,687,457,803,601
132_DJI_0066 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,862,424,975,583
132_DJI_0066 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,1481,285,1617,508
132_DJI_0066 (2).jpg,1920,1080,Polymer Arrester,647,601,730,715
132_DJI_0066 (2).jpg,1920,1080,Polymer Arrester,757,592,833,709
132_DJI_0066 (2).jpg,1920,1080,Polymer Arrester,1298,504,1398,660
640.jpg,1920,1080,Ceramic/Porcelain Insulator,403,347,1067,1056
108_DJI_0054 (2).jpg,1920,1080,Jiffy Splice,535,217,665,256
108_DJI_0054 (2).jpg,1920,1080,Jiffy Splice,498,521,647,572
108_DJI_0054 (2).jpg,1920,1080,Jiffy Splice,530,787,662,833
108_DJI_0054 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,1739,135,1793,225
108_DJI_0054 (2).jpg,1920,1080,Dead-end Polymer Insulator,1807,210,1920,284
108_DJI_0054 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,1819,364,1919,460
108_DJI_0054 (2).jpg,1920,1080,Dead-end Polymer Insulator,1834,454,1920,505
108_DJI_0054 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,1857,620,1920,686
359.jpg,1920,1080,Ceramic/Porcelain Insulator,693,193,739,256
359.jpg,1920,1080,Ceramic/Porcelain Insulator,809,188,851,245
359.jpg,1920,1080,Ceramic/Porcelain Insulator,1079,177,1122,236
199.jpg,1920,1080,Jiffy Splice,545,301,1171,449
278.jpg,1920,1080,Ceramic/Porcelain Insulator,987,1,1080,117
278.jpg,1920,1080,Ceramic/Porcelain Insulator,1118,165,1251,284
278.jpg,1920,1080,Ceramic/Porcelain Insulator,1026,239,1103,328
278.jpg,1920,1080,Polymer Arrester,1274,305,1341,428
278.jpg,1920,1080,Polymer Arrester,1275,400,1409,501
278.jpg,1920,1080,Ceramic/Porcelain Insulator,1129,683,1258,795
1326.jpg,1920,1080,Ceramic/Porcelain Insulator,821,201,1903,801
743_DJI_0605.jpg,1920,1080,Vertical Disconnect Switch,715,208,991,336
743_DJI_0605.jpg,1920,1080,Vertical Disconnect Switch,722,508,999,625
743_DJI_0605.jpg,1920,1080,Vertical Disconnect Switch,734,803,1015,943
743_DJI_0605.jpg,1920,1080,Dead-end Polymer Insulator,395,171,713,236
743_DJI_0605.jpg,1920,1080,Dead-end Polymer Insulator,417,452,747,511
743_DJI_0605.jpg,1920,1080,Dead-end Polymer Insulator,422,728,749,813
743_DJI_0605.jpg,1920,1080,Dead-end Polymer Insulator,982,147,1323,208
743_DJI_0605.jpg,1920,1080,Dead-end Polymer Insulator,1019,440,1343,505
743_DJI_0605.jpg,1920,1080,Dead-end Polymer Insulator,1010,727,1337,800
743_DJI_0605.jpg,1920,1080,Polymer Arrester,997,235,1091,344
743_DJI_0605.jpg,1920,1080,Polymer Arrester,630,256,738,363
743_DJI_0605.jpg,1920,1080,Polymer Arrester,653,544,743,641
743_DJI_0605.jpg,1920,1080,Polymer Arrester,1019,542,1106,642
743_DJI_0605.jpg,1920,1080,Polymer Arrester,1026,832,1125,916
743_DJI_0605.jpg,1920,1080,Polymer Arrester,643,828,747,945
263.jpg,1920,1080,Ceramic/Porcelain Insulator,693,136,733,193
263.jpg,1920,1080,Ceramic/Porcelain Insulator,938,165,982,228
263.jpg,1920,1080,Dead-end Ceramic Insulator,1038,235,1095,287
263.jpg,1920,1080,Dead-end Ceramic Insulator,870,215,915,276
263.jpg,1920,1080,Dead-end Ceramic Insulator,701,191,738,248
263.jpg,1920,1080,Polymer Arrester,729,199,759,235
263.jpg,1920,1080,Polymer Arrester,947,223,989,269
263.jpg,1920,1080,Polymer Arrester,1001,232,1041,280
416.jpg,1920,1080,Polymer Arrester,391,551,613,775
416.jpg,1920,1080,Polymer Arrester,658,569,827,804
416.jpg,1920,1080,Polymer Arrester,954,592,1095,820
416.jpg,1920,1080,Polymer Arrester,1202,468,1322,640
940.jpg,1920,1080,Ceramic/Porcelain Insulator,817,369,867,443
330.jpg,1920,1080,Ceramic/Porcelain Insulator,709,271,842,487
330.jpg,1920,1080,Ceramic/Porcelain Insulator,1003,327,1163,611
330.jpg,1920,1080,Ceramic/Porcelain Insulator,1182,373,1349,681
330.jpg,1920,1080,Polymer Arrester,1405,596,1539,848
330.jpg,1920,1080,Polymer Arrester,1306,548,1409,765
330.jpg,1920,1080,Polymer Arrester,914,441,1006,553
1117.jpg,1920,1080,Ceramic/Porcelain Insulator,621,624,1606,1080
322.jpg,1920,1080,Ceramic/Porcelain Insulator,823,324,946,517
322.jpg,1920,1080,Polymer Arrester,925,473,1011,637
960.jpg,1920,1080,Ceramic/Porcelain Insulator,790,201,1061,665
960.jpg,1920,1080,Jiffy Splice,827,627,977,944
360.jpg,1920,1080,Ceramic/Porcelain Insulator,738,200,781,264
360.jpg,1920,1080,Ceramic/Porcelain Insulator,847,197,891,261
360.jpg,1920,1080,Ceramic/Porcelain Insulator,1122,191,1165,256
378.jpg,1920,1080,Ceramic/Porcelain Insulator,449,557,529,660
378.jpg,1920,1080,Ceramic/Porcelain Insulator,621,524,683,615
378.jpg,1920,1080,Ceramic/Porcelain Insulator,945,457,1003,540
378.jpg,1920,1080,Ceramic/Porcelain Insulator,997,764,1062,868
378.jpg,1920,1080,Ceramic/Porcelain Insulator,529,703,619,763
378.jpg,1920,1080,Ceramic/Porcelain Insulator,674,769,771,840
378.jpg,1920,1080,Ceramic/Porcelain Insulator,862,856,974,929
1361.jpg,1920,1080,Ceramic/Porcelain Insulator,1073,191,1118,240
1361.jpg,1920,1080,Ceramic/Porcelain Insulator,1066,280,1113,324
1361.jpg,1920,1080,Ceramic/Porcelain Insulator,1062,353,1106,404
1361.jpg,1920,1080,Polymer Arrester,1154,321,1195,365
1361.jpg,1920,1080,Polymer Arrester,1169,173,1222,219
1361.jpg,1920,1080,Polymer Arrester,1014,296,1059,344
83.jpg,1920,1080,Ceramic/Porcelain Insulator,509,371,577,477
83.jpg,1920,1080,Ceramic/Porcelain Insulator,657,359,721,471
83.jpg,1920,1080,Ceramic/Porcelain Insulator,1134,335,1206,460
83.jpg,1920,1080,Polymer Arrester,970,433,1029,527
20.jpg,1920,1080,Ceramic/Porcelain Insulator,527,261,1321,760
420_DJI_0210 (2).jpg,1920,1080,Compression/Crimped Splice,235,235,1401,448
300_DJI_0150 (2).jpg,1920,1080,Dead-end Polymer Insulator,1289,467,1459,521
300_DJI_0150 (2).jpg,1920,1080,Dead-end Polymer Insulator,1055,555,1205,605
300_DJI_0150 (2).jpg,1920,1080,Line Tension Switch,1142,440,1313,553
300_DJI_0150 (2).jpg,1920,1080,Line Tension Switch,958,477,1117,580
300_DJI_0150 (2).jpg,1920,1080,Line Tension Switch,921,547,1062,641
300_DJI_0150 (2).jpg,1920,1080,Polymer Arrester,1026,939,1083,1020
300_DJI_0150 (2).jpg,1920,1080,Polymer Arrester,1077,952,1154,1033
300_DJI_0150 (2).jpg,1920,1080,Polymer Arrester,1183,953,1245,1039
159.jpg,1920,1080,Mushroom Insulator,398,1,627,239
159.jpg,1920,1080,Mushroom Insulator,675,1,914,220
159.jpg,1920,1080,Dead-end Ceramic Insulator,1,247,434,457
471.jpg,1920,1080,Polymer Arrester,791,1,1493,600
538.jpg,1920,1080,Ceramic/Porcelain Insulator,441,352,555,548
538.jpg,1920,1080,Ceramic/Porcelain Insulator,634,355,731,523
538.jpg,1920,1080,Ceramic/Porcelain Insulator,923,353,1003,485
538.jpg,1920,1080,Polymer Arrester,570,525,697,661
538.jpg,1920,1080,Polymer Arrester,671,520,777,635
538.jpg,1920,1080,Polymer Arrester,963,477,1049,567
1224.jpg,1920,1080,Ceramic/Porcelain Insulator,679,187,1170,1036
1198.jpg,1920,1080,Ceramic/Porcelain Insulator,477,156,1114,533
1198.jpg,1920,1080,Dead-end Ceramic Insulator,1,776,1058,1019
32_DJI_0016 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,665,896,753,981
32_DJI_0016 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,1111,344,1205,437
32_DJI_0016 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,1297,132,1386,221
1491.jpg,1920,1080,Ceramic/Porcelain Insulator,665,39,1855,645
1491.jpg,1920,1080,Dead-end Ceramic Insulator,1,701,1869,1078
421.jpg,1920,1080,Polymer Arrester,1,439,335,829
421.jpg,1920,1080,Polymer Arrester,445,465,729,879
421.jpg,1920,1080,Polymer Arrester,970,499,1199,927
421.jpg,1920,1080,Polymer Arrester,1399,299,1618,611
403.jpg,1920,1080,Ceramic/Porcelain Insulator,482,1,646,123
403.jpg,1920,1080,Ceramic/Porcelain Insulator,826,376,1078,801
403.jpg,1920,1080,Ceramic/Porcelain Insulator,1190,795,1480,1080
403.jpg,1920,1080,Ceramic/Porcelain Insulator,1781,741,1920,1042
403.jpg,1920,1080,Polymer Arrester,619,897,930,1080
403.jpg,1920,1080,Polymer Arrester,305,116,531,336
861.jpg,1920,1080,Ceramic/Porcelain Insulator,886,15,950,101
861.jpg,1920,1080,Polymer Arrester,975,196,1057,261
373.jpg,1920,1080,Ceramic/Porcelain Insulator,517,539,574,611
373.jpg,1920,1080,Ceramic/Porcelain Insulator,813,377,858,445
373.jpg,1920,1080,Ceramic/Porcelain Insulator,913,326,958,384
116.jpg,1920,1080,Ceramic/Porcelain Insulator,479,473,553,584
116.jpg,1920,1080,Ceramic/Porcelain Insulator,1026,463,1093,575
116.jpg,1920,1080,Ceramic/Porcelain Insulator,1231,460,1298,567
116.jpg,1920,1080,Polymer Arrester,536,591,601,669
116.jpg,1920,1080,Polymer Arrester,1093,573,1153,657
116.jpg,1920,1080,Polymer Arrester,1198,565,1257,642
416_DJI_0208 (2).jpg,1920,1080,Compression/Crimped Splice,166,500,1303,667
